time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,class
57300,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57301,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57302,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57303,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57304,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57305,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57306,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57307,4E-05,-7E-05,2E-05,0.00012,0.00025,4E-05,3E-05,-1E-05,0
57308,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57309,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57310,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57311,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57312,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57313,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57314,-0.00029,-0.0001,0,4E-05,-1E-05,0.0001,7E-05,-0.00036,0
57315,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57316,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57317,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57318,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57319,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57320,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57321,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57322,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57323,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57324,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57325,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57326,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57327,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57328,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57329,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57330,0.00017,-1E-05,0,-0.0001,-0.00022,-0.0002,-0.00013,0.00048,0
57331,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57332,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57333,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57334,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57335,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57336,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57338,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57339,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57340,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57341,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57342,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57343,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57344,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57345,0.00026,0.00015,0,1E-05,2E-05,-5E-05,-4E-05,0.00017,0
57346,0.00035,0.00013,-1E-05,-0.00013,-0.00034,-0.00015,0.00013,0.00044,0
57347,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57348,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57349,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57350,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57351,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57352,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57353,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57354,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57355,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57356,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57357,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57358,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57359,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57360,4E-05,-2E-05,7E-05,1E-05,5E-05,8E-05,7E-05,0.00013,0
57361,-0.00053,-0.00044,-0.00011,-7E-05,-0.00015,-0.00011,-0.00014,-0.00055,0
57362,0.00022,6E-05,7E-05,0.00014,0.00028,0.00026,0.00028,0.00035,0
57363,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57364,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57365,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57366,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57367,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57368,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57369,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57370,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57371,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57372,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57373,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57375,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57376,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57377,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57378,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57379,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57380,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57381,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57382,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57383,-5E-05,0,3E-05,4E-05,5E-05,4E-05,-6E-05,-2E-05,0
57384,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57385,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57386,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57388,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57389,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57390,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57391,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57392,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57393,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57394,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57395,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57396,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57397,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,0
57399,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57400,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57401,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57402,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57403,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57404,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57405,0.0001,-4E-05,1E-05,0.0001,0.00036,0.00038,3E-05,-0.0004,6
57406,0.00013,0.00012,0,-1E-05,-0.00011,-0.00011,-0.00014,0.00012,6
57407,4E-05,5E-05,2E-05,-3E-05,-0.00013,-0.00016,3E-05,-0.00018,6
57408,4E-05,5E-05,2E-05,-3E-05,-0.00013,-0.00016,3E-05,-0.00018,6
57409,4E-05,5E-05,2E-05,-3E-05,-0.00013,-0.00016,3E-05,-0.00018,6
57410,4E-05,5E-05,2E-05,-3E-05,-0.00013,-0.00016,3E-05,-0.00018,6
57411,4E-05,5E-05,2E-05,-3E-05,-0.00013,-0.00016,3E-05,-0.00018,6
57412,4E-05,5E-05,2E-05,-3E-05,-0.00013,-0.00016,3E-05,-0.00018,6
57413,-0.0001,-2E-05,3E-05,5E-05,4E-05,0.00014,4E-05,-0.00013,6
57414,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57415,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57416,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57417,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57418,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57419,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57420,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57421,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57422,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57423,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57424,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57425,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57426,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57427,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57428,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57429,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57430,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57431,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57432,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57433,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57434,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57435,-0.00038,-8E-05,0,0.00013,0.0004,0.00025,0.00029,0.00011,6
57436,0.0002,0.00015,0,-1E-05,-0.00013,-0.0002,0.00014,0.00032,6
57438,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57440,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57441,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57442,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57443,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57444,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57445,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57446,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57447,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57448,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57449,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57450,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57451,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57452,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57453,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57454,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57455,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57456,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57457,7E-05,9E-05,-0.0001,-0.00011,-0.00016,-7E-05,1E-05,2E-05,6
57458,1E-05,-5E-05,5E-05,7E-05,-1E-05,-5E-05,-0.00022,-0.00041,6
57459,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57460,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57461,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57462,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57463,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57464,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57465,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57466,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57467,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57468,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57469,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57470,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57471,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57472,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57473,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57474,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57475,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57476,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57477,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57478,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57479,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57480,6E-05,-0.0002,-0.00012,-9E-05,-0.00017,-0.00013,0.00015,2E-05,6
57481,-0.00033,-8E-05,-5E-05,-3E-05,0.00014,0.00039,0.00011,-0.00024,6
57482,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57483,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57484,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57485,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57486,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57488,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57489,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57490,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57491,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57492,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57493,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57494,-1E-05,5E-05,0.00014,0.00012,-4E-05,4E-05,-0.00017,-0.00041,6
57495,7E-05,9E-05,3E-05,-3E-05,-3E-05,-0.00013,-6E-05,0.00016,6
57496,7E-05,9E-05,3E-05,-3E-05,-3E-05,-0.00013,-6E-05,0.00016,6
57497,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57498,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57499,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57500,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57501,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57502,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57503,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57504,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57505,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57506,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57507,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57508,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57509,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57510,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57511,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57512,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57513,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57514,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57515,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57516,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57517,-0.00015,-4E-05,3E-05,3E-05,0.00011,0.00016,-0.0001,0.00014,6
57518,-0.00024,-0.00025,-4E-05,-3E-05,-0.0001,-9E-05,-0.00019,-4E-05,6
57519,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57520,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57521,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57522,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57523,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57524,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57525,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57526,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57527,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57528,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57529,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57530,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57531,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57532,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57533,3E-05,-2E-05,-3E-05,-0.00012,-0.00024,-0.00035,-0.00035,0,6
57534,4E-05,0.00026,0.00014,0.0001,4E-05,0.00018,-1E-05,-0.00038,6
57535,4E-05,0.00026,0.00014,0.0001,4E-05,0.00018,-1E-05,-0.00038,6
57536,4E-05,0.00026,0.00014,0.0001,4E-05,0.00018,-1E-05,-0.00038,6
57538,4E-05,0.00026,0.00014,0.0001,4E-05,0.00018,-1E-05,-0.00038,6
57539,4E-05,0.00026,0.00014,0.0001,4E-05,0.00018,-1E-05,-0.00038,6
57540,4E-05,0.00026,0.00014,0.0001,4E-05,0.00018,-1E-05,-0.00038,6
57541,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57542,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57543,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57544,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57545,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57546,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57547,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57548,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57549,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57550,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57551,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57552,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57553,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57554,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57555,-0.00016,-0.00034,-0.00018,-0.00017,-0.00015,-0.00016,3E-05,0.00025,6
57556,0.00016,7E-05,-1E-05,-5E-05,-8E-05,-0.00014,0,7E-05,6
57557,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57558,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57559,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57560,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57561,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57562,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57563,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57564,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57565,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57566,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57567,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57568,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57569,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57570,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57571,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57572,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57573,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57574,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57575,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57576,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57577,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57578,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57579,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57580,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57581,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57582,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57583,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57584,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57585,0.0001,0.00014,1E-05,0,-0.0001,-0.00024,-0.00016,-0.00013,6
57586,6E-05,-7E-05,2E-05,7E-05,0.00018,0.00023,6E-05,-8E-05,6
57588,-9E-05,0.0001,-2E-05,-2E-05,-5E-05,-0.00011,-8E-05,-0.00017,6
57589,-9E-05,0.0001,-2E-05,-2E-05,-5E-05,-0.00011,-8E-05,-0.00017,6
57590,-9E-05,0.0001,-2E-05,-2E-05,-5E-05,-0.00011,-8E-05,-0.00017,6
57591,-9E-05,0.0001,-2E-05,-2E-05,-5E-05,-0.00011,-8E-05,-0.00017,6
57592,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57594,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57595,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57596,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57597,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57598,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57599,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57600,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57601,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57602,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57603,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
57604,0.00024,-6E-05,-1E-05,0.00016,0.00075,0.00075,0.00025,0.00037,6
